Data,Açao,Símbolo,Preço,Volume,Quantidade Total
2019-04-03,CAMIL,CAML3,6.96,4865469.0,698700
2019-04-04,CAMIL,CAML3,6.85,4442235.0,647800
2019-04-05,CAMIL,CAML3,6.85,3024509.0,441000
2019-04-08,CAMIL,CAML3,7.02,6193691.0,881100
2019-04-09,CAMIL,CAML3,7.01,6493448.0,925400
2019-04-10,CAMIL,CAML3,6.97,2665065.0,382300
2019-04-11,CAMIL,CAML3,6.88,6664149.0,968000
2019-04-12,CAMIL,CAML3,6.97,6685849.0,959000
2019-04-15,CAMIL,CAML3,6.97,5585706.0,801100
2019-04-16,CAMIL,CAML3,6.89,4988249.0,723000
2019-04-17,CAMIL,CAML3,6.94,5807788.0,836300
2019-04-18,CAMIL,CAML3,7.0,5271364.0,752500
2019-04-22,CAMIL,CAML3,7.17,8015120.0,1117700
2019-04-23,CAMIL,CAML3,7.01,10683944.0,1523500
2019-04-24,CAMIL,CAML3,6.96,4348515.0,624000
2019-04-25,CAMIL,CAML3,6.98,4170130.0,596900
2019-04-26,CAMIL,CAML3,6.93,5489291.0,791100
2019-04-29,CAMIL,CAML3,6.93,3240236.0,467400
2019-04-30,CAMIL,CAML3,6.93,5741229.0,827600
2019-05-02,CAMIL,CAML3,6.87,3821017.0,555400
2019-05-03,CAMIL,CAML3,6.91,4936779.0,713800
2019-05-06,CAMIL,CAML3,6.86,2102665.0,306100
2019-05-07,CAMIL,CAML3,6.8,5084760.0,747400
2019-05-08,CAMIL,CAML3,6.8,1879760.0,276300
2019-05-09,CAMIL,CAML3,6.8,2468183.0,362600
2019-05-10,CAMIL,CAML3,6.98,5246308.0,751500
2019-05-13,CAMIL,CAML3,6.96,3393542.0,487400
2019-05-14,CAMIL,CAML3,6.93,2057149.0,296600
2019-05-15,CAMIL,CAML3,6.91,3951575.0,571600
2019-05-16,CAMIL,CAML3,6.8,3052761.0,448500
2019-05-17,CAMIL,CAML3,6.71,3790263.0,564800
2019-05-20,CAMIL,CAML3,6.79,3734485.0,549200
2019-05-21,CAMIL,CAML3,6.95,5975188.0,859700
2019-05-22,CAMIL,CAML3,6.9,3471913.0,502700
2019-05-23,CAMIL,CAML3,6.85,3334664.0,486400
2019-05-24,CAMIL,CAML3,6.77,5475354.0,808700
2019-05-27,CAMIL,CAML3,6.83,5324197.0,778600
2019-05-28,CAMIL,CAML3,6.89,7624971.0,1106000
2019-05-29,CAMIL,CAML3,6.94,9885516.0,1424400
2019-05-30,CAMIL,CAML3,6.86,8712315.0,1269700
2019-05-31,CAMIL,CAML3,6.76,9185848.0,1357400
2019-06-03,CAMIL,CAML3,6.74,6217782.0,922400
2019-06-04,CAMIL,CAML3,6.68,4209764.0,629600
2019-06-05,CAMIL,CAML3,6.63,8181667.0,1233700
2019-06-06,CAMIL,CAML3,6.57,3663161.0,557500
2019-06-07,CAMIL,CAML3,6.59,3607323.0,546800
2019-06-10,CAMIL,CAML3,6.55,4807704.0,733500
2019-06-11,CAMIL,CAML3,6.57,6426539.0,977400
2019-06-12,CAMIL,CAML3,6.57,3964722.0,602800
2019-06-13,CAMIL,CAML3,6.54,6371475.0,973700
2019-06-14,CAMIL,CAML3,6.55,4966033.0,757600
2019-06-17,CAMIL,CAML3,6.56,5311728.0,809700
2019-06-18,CAMIL,CAML3,6.59,5467739.0,829700
2019-06-19,CAMIL,CAML3,6.68,29263623.0,4379700
2019-06-21,CAMIL,CAML3,6.98,13088380.0,1875000
2019-06-24,CAMIL,CAML3,7.22,11841309.0,1639600
2019-06-25,CAMIL,CAML3,7.33,8257664.0,1125800
2019-06-26,CAMIL,CAML3,7.53,30342506.0,4024600
2019-06-27,CAMIL,CAML3,7.41,38196791.0,5152900
2019-06-28,CAMIL,CAML3,7.28,12573770.0,1726700
2019-07-01,CAMIL,CAML3,7.25,7666516.0,1056400
2019-07-02,CAMIL,CAML3,7.23,3512069.0,485300
2019-07-03,CAMIL,CAML3,7.34,5080227.0,692100
2019-07-04,CAMIL,CAML3,7.37,5738488.0,778600
2019-07-05,CAMIL,CAML3,7.38,7179738.0,971900
2019-07-08,CAMIL,CAML3,7.5,13223766.0,1762000
2019-07-10,CAMIL,CAML3,7.72,21570103.0,2792400
2019-07-11,CAMIL,CAML3,7.56,9225862.0,1218900
